거래일자,거래시간,지역,연료원,전력거래량(MWh)
2024-06-11,2,인천시,태양광,0.0
2024-06-11,3,인천시,태양광,0.0
2024-06-11,4,인천시,태양광,0.0
2024-06-11,5,인천시,태양광,0.0
2024-06-11,6,인천시,태양광,0.117518
2024-06-11,7,인천시,태양광,1.996507
2024-06-11,8,인천시,태양광,6.651608
2024-06-11,9,인천시,태양광,13.635768
2024-06-11,10,인천시,태양광,21.053209
2024-06-11,11,인천시,태양광,28.991709
2024-06-11,12,인천시,태양광,32.312704
2024-06-11,13,인천시,태양광,34.176588
2024-06-11,14,인천시,태양광,35.15055
2024-06-11,15,인천시,태양광,32.773847
2024-06-11,16,인천시,태양광,30.004136
2024-06-11,17,인천시,태양광,25.614751
2024-06-11,18,인천시,태양광,18.782349
2024-06-11,19,인천시,태양광,8.27027
2024-06-11,20,인천시,태양광,2.882016
2024-06-11,21,인천시,태양광,2.282835
2024-06-11,22,인천시,태양광,1.375772
2024-06-11,23,인천시,태양광,0.0576
2024-06-11,24,인천시,태양광,0.0
2024-06-12,1,인천시,태양광,0.0
2024-06-12,2,인천시,태양광,0.0
2024-06-12,3,인천시,태양광,8e-05
2024-06-12,4,인천시,태양광,0.0
2024-06-12,5,인천시,태양광,0.0
2024-06-12,6,인천시,태양광,0.278274
2024-06-12,7,인천시,태양광,2.858977
2024-06-12,8,인천시,태양광,9.167207
2024-06-12,9,인천시,태양광,16.724137
2024-06-12,10,인천시,태양광,23.965136
2024-06-12,11,인천시,태양광,30.593387
2024-06-12,12,인천시,태양광,35.513802
2024-06-12,13,인천시,태양광,37.414662
2024-06-12,14,인천시,태양광,36.368356
2024-06-12,15,인천시,태양광,32.694912
2024-06-12,16,인천시,태양광,24.474645
2024-06-12,17,인천시,태양광,21.035521
2024-06-12,18,인천시,태양광,10.186043
2024-06-12,19,인천시,태양광,5.280497
2024-06-12,20,인천시,태양광,2.124577
2024-06-12,21,인천시,태양광,1.820598
2024-06-12,22,인천시,태양광,0.90812
2024-06-12,23,인천시,태양광,0.0
2024-06-12,24,인천시,태양광,0.0
2024-06-13,1,인천시,태양광,0.0
2024-06-13,2,인천시,태양광,0.0
2024-06-13,3,인천시,태양광,0.0
2024-06-13,4,인천시,태양광,0.0
2024-06-13,5,인천시,태양광,0.0
2024-06-13,6,인천시,태양광,0.271358
2024-06-13,7,인천시,태양광,3.132993
2024-06-13,8,인천시,태양광,9.10807
2024-06-13,9,인천시,태양광,17.457955
2024-06-13,10,인천시,태양광,25.458806
2024-06-13,11,인천시,태양광,31.493442
2024-06-13,12,인천시,태양광,35.308726
2024-06-13,13,인천시,태양광,37.862277
2024-06-13,14,인천시,태양광,37.804182
2024-06-13,15,인천시,태양광,35.271447
2024-06-13,16,인천시,태양광,32.248992
2024-06-13,17,인천시,태양광,28.654857
2024-06-13,18,인천시,태양광,19.879281
2024-06-13,19,인천시,태양광,10.247782
2024-06-13,20,인천시,태양광,3.102185
2024-06-13,21,인천시,태양광,1.921993
2024-06-13,22,인천시,태양광,1.095929
2024-06-13,23,인천시,태양광,0.0
2024-06-13,24,인천시,태양광,0.0
2024-06-14,1,인천시,태양광,0.0
2024-06-14,2,인천시,태양광,0.0
2024-06-14,3,인천시,태양광,0.0
2024-06-14,4,인천시,태양광,0.0
2024-06-14,5,인천시,태양광,8e-05
2024-06-14,6,인천시,태양광,0.513089
2024-06-14,7,인천시,태양광,2.645766
2024-06-14,8,인천시,태양광,9.479776
2024-06-14,9,인천시,태양광,16.889349
2024-06-14,10,인천시,태양광,23.650753
2024-06-14,11,인천시,태양광,30.337379
2024-06-14,12,인천시,태양광,33.457145
2024-06-14,13,인천시,태양광,29.163536
2024-06-14,14,인천시,태양광,28.829877
2024-06-14,15,인천시,태양광,25.740729
2024-06-14,16,인천시,태양광,18.494081
2024-06-14,17,인천시,태양광,19.342659
2024-06-14,18,인천시,태양광,14.128145
2024-06-14,19,인천시,태양광,7.443856
2024-06-14,20,인천시,태양광,2.746551
2024-06-14,21,인천시,태양광,2.160299
2024-06-14,22,인천시,태양광,0.44736
2024-06-14,23,인천시,태양광,0.0024
2024-06-14,24,인천시,태양광,0.0
2024-06-15,1,인천시,태양광,8e-05
2024-06-15,2,인천시,태양광,0.0
2024-06-15,3,인천시,태양광,0.0
2024-06-15,4,인천시,태양광,0.0
2024-06-15,5,인천시,태양광,0.0
2024-06-15,6,인천시,태양광,0.062126
2024-06-15,7,인천시,태양광,2.299031
2024-06-15,8,인천시,태양광,8.189981
2024-06-15,9,인천시,태양광,10.774235
2024-06-15,10,인천시,태양광,12.716156
2024-06-15,11,인천시,태양광,10.713864
2024-06-15,12,인천시,태양광,7.195108
2024-06-15,13,인천시,태양광,17.965675
2024-06-15,14,인천시,태양광,27.573504
2024-06-15,15,인천시,태양광,32.844554
2024-06-15,16,인천시,태양광,30.46394
2024-06-15,17,인천시,태양광,26.289129
2024-06-15,18,인천시,태양광,16.099039
2024-06-15,19,인천시,태양광,7.397909
2024-06-15,20,인천시,태양광,3.073861
2024-06-15,21,인천시,태양광,0.734883
2024-06-15,22,인천시,태양광,0.10944
2024-06-15,23,인천시,태양광,0.0024
2024-06-15,24,인천시,태양광,0.0
2024-06-16,1,인천시,태양광,0.0
2024-06-16,2,인천시,태양광,0.0
2024-06-16,3,인천시,태양광,0.0
2024-06-16,4,인천시,태양광,0.0
2024-06-16,5,인천시,태양광,0.0
2024-06-16,6,인천시,태양광,0.242322
2024-06-16,7,인천시,태양광,2.842971
2024-06-16,8,인천시,태양광,9.694785
2024-06-16,9,인천시,태양광,18.970976
2024-06-16,10,인천시,태양광,27.070372
2024-06-16,11,인천시,태양광,33.028956
2024-06-16,12,인천시,태양광,36.650654
2024-06-16,13,인천시,태양광,38.397319
2024-06-16,14,인천시,태양광,38.748821
2024-06-16,15,인천시,태양광,36.060492
2024-06-16,16,인천시,태양광,33.313192
2024-06-16,17,인천시,태양광,28.869081
2024-06-16,18,인천시,태양광,19.701119
2024-06-16,19,인천시,태양광,9.924446
2024-06-16,20,인천시,태양광,3.455567
2024-06-16,21,인천시,태양광,2.283674
2024-06-16,22,인천시,태양광,1.54992
2024-06-16,23,인천시,태양광,0.30056
2024-06-16,24,인천시,태양광,0.0
2024-06-17,1,인천시,태양광,0.0
2024-06-17,2,인천시,태양광,0.0
2024-06-17,3,인천시,태양광,0.0
2024-06-17,4,인천시,태양광,0.0
2024-06-17,5,인천시,태양광,0.0
2024-06-17,6,인천시,태양광,0.391135
2024-06-17,7,인천시,태양광,3.119789
2024-06-17,8,인천시,태양광,9.953854
2024-06-17,9,인천시,태양광,18.462668
2024-06-17,10,인천시,태양광,24.84696
2024-06-17,11,인천시,태양광,32.263135
2024-06-17,12,인천시,태양광,34.530888
2024-06-17,13,인천시,태양광,36.325436
2024-06-17,14,인천시,태양광,35.678247
2024-06-17,15,인천시,태양광,31.917708
2024-06-17,16,인천시,태양광,28.555367
2024-06-17,17,인천시,태양광,25.037515
2024-06-17,18,인천시,태양광,19.829687
2024-06-17,19,인천시,태양광,9.764667
2024-06-17,20,인천시,태양광,4.233331
2024-06-17,21,인천시,태양광,2.287474
2024-06-17,22,인천시,태양광,1.343156
2024-06-17,23,인천시,태양광,0.11808
2024-06-17,24,인천시,태양광,0.0
2024-06-18,1,인천시,태양광,0.0
2024-06-18,2,인천시,태양광,8e-05
2024-06-18,3,인천시,태양광,0.0
2024-06-18,4,인천시,태양광,0.0
2024-06-18,5,인천시,태양광,0.0
2024-06-18,6,인천시,태양광,0.266064
2024-06-18,7,인천시,태양광,3.11774
2024-06-18,8,인천시,태양광,9.170044
2024-06-18,9,인천시,태양광,17.142133
2024-06-18,10,인천시,태양광,25.66299
2024-06-18,11,인천시,태양광,31.523601
2024-06-18,12,인천시,태양광,34.87477
2024-06-18,13,인천시,태양광,37.543076
2024-06-18,14,인천시,태양광,37.030364
2024-06-18,15,인천시,태양광,35.064694
2024-06-18,16,인천시,태양광,32.353639
2024-06-18,17,인천시,태양광,27.221161
2024-06-18,18,인천시,태양광,18.384472
2024-06-18,19,인천시,태양광,10.456009
2024-06-18,20,인천시,태양광,3.969128
2024-06-18,21,인천시,태양광,2.701849
2024-06-18,22,인천시,태양광,1.517839
2024-06-18,23,인천시,태양광,0.20448
2024-06-18,24,인천시,태양광,0.0
2024-06-19,1,인천시,태양광,0.0
2024-06-19,2,인천시,태양광,8e-05
2024-06-19,3,인천시,태양광,0.0
2024-06-19,4,인천시,태양광,0.0
2024-06-19,5,인천시,태양광,0.0
2024-06-19,6,인천시,태양광,0.399143
2024-06-19,7,인천시,태양광,3.399007
2024-06-19,8,인천시,태양광,8.943769
2024-06-19,9,인천시,태양광,16.252172
2024-06-19,10,인천시,태양광,23.776309
2024-06-19,11,인천시,태양광,29.016932
2024-06-19,12,인천시,태양광,32.261964
2024-06-19,13,인천시,태양광,35.618346
2024-06-19,14,인천시,태양광,35.659646
2024-06-19,15,인천시,태양광,33.923658
2024-06-19,16,인천시,태양광,31.057905
2024-06-19,17,인천시,태양광,26.661236
2024-06-19,18,인천시,태양광,18.182984
2024-06-19,19,인천시,태양광,11.379531
2024-06-19,20,인천시,태양광,4.710305
2024-06-19,21,인천시,태양광,2.676728
2024-06-19,22,인천시,태양광,1.261955
2024-06-19,23,인천시,태양광,0.07536
2024-06-19,24,인천시,태양광,0.0
2024-06-20,1,인천시,태양광,0.0
2024-06-20,2,인천시,태양광,0.0
2024-06-20,3,인천시,태양광,0.0
2024-06-20,4,인천시,태양광,0.0
2024-06-20,5,인천시,태양광,0.0
2024-06-20,6,인천시,태양광,0.22052
2024-06-20,7,인천시,태양광,2.840191
2024-06-20,8,인천시,태양광,8.840158
2024-06-20,9,인천시,태양광,17.148584
2024-06-20,10,인천시,태양광,24.757762
2024-06-20,11,인천시,태양광,29.966982
2024-06-20,12,인천시,태양광,32.223373
2024-06-20,13,인천시,태양광,33.0478
2024-06-20,14,인천시,태양광,33.286016
2024-06-20,15,인천시,태양광,25.687228
2024-06-20,16,인천시,태양광,21.464747
2024-06-20,17,인천시,태양광,22.188525
2024-06-20,18,인천시,태양광,16.110316
2024-06-20,19,인천시,태양광,12.92675
2024-06-20,20,인천시,태양광,4.056784
2024-06-20,21,인천시,태양광,2.506609
2024-06-20,22,인천시,태양광,0.96822
2024-06-20,23,인천시,태양광,0.04032
2024-06-20,24,인천시,태양광,0.0
2024-06-21,1,인천시,태양광,0.0
2024-06-21,2,인천시,태양광,0.0
2024-06-21,3,인천시,태양광,0.0
2024-06-21,4,인천시,태양광,0.0
2024-06-21,5,인천시,태양광,0.0
2024-06-21,6,인천시,태양광,0.235834
2024-06-21,7,인천시,태양광,3.725242
2024-06-21,8,인천시,태양광,8.318892
2024-06-21,9,인천시,태양광,16.694359
2024-06-21,10,인천시,태양광,24.092856
2024-06-21,11,인천시,태양광,29.471176
2024-06-21,12,인천시,태양광,30.992618
2024-06-21,13,인천시,태양광,34.954223
2024-06-21,14,인천시,태양광,31.945431
2024-06-21,15,인천시,태양광,27.173194
2024-06-21,16,인천시,태양광,18.580652
2024-06-21,17,인천시,태양광,20.519103
2024-06-21,18,인천시,태양광,19.403413
2024-06-21,19,인천시,태양광,10.050982
2024-06-21,20,인천시,태양광,3.51705
2024-06-21,21,인천시,태양광,2.498896
2024-06-21,22,인천시,태양광,0.873444
2024-06-21,23,인천시,태양광,0.0
2024-06-21,24,인천시,태양광,0.0
2024-06-22,1,인천시,태양광,8e-05
2024-06-22,2,인천시,태양광,0.0
2024-06-22,3,인천시,태양광,0.0
2024-06-22,4,인천시,태양광,0.0
2024-06-22,5,인천시,태양광,0.0
2024-06-22,6,인천시,태양광,0.013409
2024-06-22,7,인천시,태양광,0.744023
2024-06-22,8,인천시,태양광,2.699833
2024-06-22,9,인천시,태양광,2.33586
2024-06-22,10,인천시,태양광,0.801113
2024-06-22,11,인천시,태양광,2.340254
2024-06-22,12,인천시,태양광,2.058175
2024-06-22,13,인천시,태양광,3.308008
2024-06-22,14,인천시,태양광,4.294259
2024-06-22,15,인천시,태양광,6.485974
2024-06-22,16,인천시,태양광,7.436805
2024-06-22,17,인천시,태양광,9.602856
2024-06-22,18,인천시,태양광,4.458699
2024-06-22,19,인천시,태양광,1.040293
2024-06-22,20,인천시,태양광,0.126976
2024-06-22,21,인천시,태양광,0.0
2024-06-22,22,인천시,태양광,8e-05
2024-06-22,23,인천시,태양광,0.0
2024-06-22,24,인천시,태양광,0.0
2024-06-23,1,인천시,태양광,0.0
2024-06-23,2,인천시,태양광,0.0
2024-06-23,3,인천시,태양광,0.0
2024-06-23,4,인천시,태양광,0.0
2024-06-23,5,인천시,태양광,0.0
2024-06-23,6,인천시,태양광,0.072344
2024-06-23,7,인천시,태양광,2.143251
2024-06-23,8,인천시,태양광,6.192764
2024-06-23,9,인천시,태양광,11.509677
2024-06-23,10,인천시,태양광,15.680657
2024-06-23,11,인천시,태양광,22.646438
2024-06-23,12,인천시,태양광,24.295434
2024-06-23,13,인천시,태양광,29.643848
2024-06-23,14,인천시,태양광,33.33446
2024-06-23,15,인천시,태양광,30.734114
2024-06-23,16,인천시,태양광,28.694543
2024-06-23,17,인천시,태양광,25.073926
2024-06-23,18,인천시,태양광,14.195634
2024-06-23,19,인천시,태양광,6.277652
2024-06-23,20,인천시,태양광,2.432348
2024-06-23,21,인천시,태양광,0.905564
2024-06-23,22,인천시,태양광,0.01164
2024-06-23,23,인천시,태양광,0.0012
2024-06-23,24,인천시,태양광,0.0
2024-06-24,1,인천시,태양광,0.0
2024-06-24,2,인천시,태양광,0.0
2024-06-24,3,인천시,태양광,8e-05
2024-06-24,4,인천시,태양광,0.0
2024-06-24,5,인천시,태양광,0.0
2024-06-24,6,인천시,태양광,0.065216
2024-06-24,7,인천시,태양광,1.656979
2024-06-24,8,인천시,태양광,3.613203
2024-06-24,9,인천시,태양광,5.814316
2024-06-24,10,인천시,태양광,11.924476
2024-06-24,11,인천시,태양광,24.622746
2024-06-24,12,인천시,태양광,28.066532
2024-06-24,13,인천시,태양광,29.919501
2024-06-24,14,인천시,태양광,31.547864
2024-06-24,15,인천시,태양광,28.393319
2024-06-24,16,인천시,태양광,30.545891
2024-06-24,17,인천시,태양광,27.922541
2024-06-24,18,인천시,태양광,20.176642
2024-06-24,19,인천시,태양광,10.494029
2024-06-24,20,인천시,태양광,3.748576
2024-06-24,21,인천시,태양광,2.060978
2024-06-24,22,인천시,태양광,0.43298
2024-06-24,23,인천시,태양광,0.0036
2024-06-24,24,인천시,태양광,0.0
2024-06-25,1,인천시,태양광,0.0
2024-06-25,2,인천시,태양광,0.0
2024-06-25,3,인천시,태양광,0.0
2024-06-25,4,인천시,태양광,0.0
2024-06-25,5,인천시,태양광,0.0
2024-06-25,6,인천시,태양광,0.148801
2024-06-25,7,인천시,태양광,2.423276
2024-06-25,8,인천시,태양광,9.511462
2024-06-25,9,인천시,태양광,18.727807
2024-06-25,10,인천시,태양광,22.377912
2024-06-25,11,인천시,태양광,20.586229
2024-06-25,12,인천시,태양광,28.375607
2024-06-25,13,인천시,태양광,35.712217
2024-06-25,14,인천시,태양광,39.056541
2024-06-25,15,인천시,태양광,35.889225
2024-06-25,16,인천시,태양광,32.996015
2024-06-25,17,인천시,태양광,28.997737
2024-06-25,18,인천시,태양광,20.582281
2024-06-25,19,인천시,태양광,11.318242
2024-06-25,20,인천시,태양광,4.173909
2024-06-25,21,인천시,태양광,2.73469
2024-06-25,22,인천시,태양광,1.287356
2024-06-25,23,인천시,태양광,0.192
2024-06-25,24,인천시,태양광,0.0
2024-06-26,1,인천시,태양광,0.0
2024-06-26,2,인천시,태양광,0.0
2024-06-26,3,인천시,태양광,0.0
2024-06-26,4,인천시,태양광,0.0
2024-06-26,5,인천시,태양광,0.0
2024-06-26,6,인천시,태양광,0.203322
2024-06-26,7,인천시,태양광,2.661651
2024-06-26,8,인천시,태양광,9.059304
2024-06-26,9,인천시,태양광,17.955135
2024-06-26,10,인천시,태양광,25.528926
2024-06-26,11,인천시,태양광,31.514805
2024-06-26,12,인천시,태양광,35.940377
2024-06-26,13,인천시,태양광,38.149879
2024-06-26,14,인천시,태양광,38.349101
2024-06-26,15,인천시,태양광,36.129502
2024-06-26,16,인천시,태양광,32.810321
2024-06-26,17,인천시,태양광,27.394139
2024-06-26,18,인천시,태양광,18.361708
2024-06-26,19,인천시,태양광,11.7677
2024-06-26,20,인천시,태양광,4.306249
2024-06-26,21,인천시,태양광,2.723865
2024-06-26,22,인천시,태양광,1.436916
2024-06-26,23,인천시,태양광,0.23136
2024-06-26,24,인천시,태양광,0.0
2024-06-27,1,인천시,태양광,8e-05
2024-06-27,2,인천시,태양광,0.0
2024-06-27,3,인천시,태양광,0.0
2024-06-27,4,인천시,태양광,0.0
2024-06-27,5,인천시,태양광,0.0
2024-06-27,6,인천시,태양광,0.218164
2024-06-27,7,인천시,태양광,2.870943
2024-06-27,8,인천시,태양광,9.055224
2024-06-27,9,인천시,태양광,17.045132
2024-06-27,10,인천시,태양광,24.401597
2024-06-27,11,인천시,태양광,29.61335
2024-06-27,12,인천시,태양광,31.565125
2024-06-27,13,인천시,태양광,29.783091
2024-06-27,14,인천시,태양광,25.067543
2024-06-27,15,인천시,태양광,20.225315
2024-06-27,16,인천시,태양광,21.129582
2024-06-27,17,인천시,태양광,24.498139
2024-06-27,18,인천시,태양광,19.92547
2024-06-27,19,인천시,태양광,10.205842
2024-06-27,20,인천시,태양광,3.814684
2024-06-27,21,인천시,태양광,2.379712
2024-06-27,22,인천시,태양광,0.571059
2024-06-27,23,인천시,태양광,0.0024
2024-06-27,24,인천시,태양광,0.0
2024-06-28,1,인천시,태양광,0.0
2024-06-28,2,인천시,태양광,0.0
2024-06-28,3,인천시,태양광,0.0
2024-06-28,4,인천시,태양광,8e-05
2024-06-28,5,인천시,태양광,0.0
2024-06-28,6,인천시,태양광,0.418841
2024-06-28,7,인천시,태양광,3.311668
2024-06-28,8,인천시,태양광,8.240607
2024-06-28,9,인천시,태양광,14.581262
2024-06-28,10,인천시,태양광,24.311802
2024-06-28,11,인천시,태양광,30.66623
2024-06-28,12,인천시,태양광,34.187631
2024-06-28,13,인천시,태양광,36.892564
2024-06-28,14,인천시,태양광,36.758772
2024-06-28,15,인천시,태양광,35.233119
2024-06-28,16,인천시,태양광,32.247463
2024-06-28,17,인천시,태양광,28.216619
2024-06-28,18,인천시,태양광,19.699036
2024-06-28,19,인천시,태양광,11.948783
2024-06-28,20,인천시,태양광,4.546794
2024-06-28,21,인천시,태양광,2.688441
2024-06-28,22,인천시,태양광,1.358974
2024-06-28,23,인천시,태양광,0.1392
2024-06-28,24,인천시,태양광,0.0
2024-06-29,1,인천시,태양광,0.0
2024-06-29,2,인천시,태양광,8e-05
2024-06-29,3,인천시,태양광,0.0
2024-06-29,4,인천시,태양광,0.0
2024-06-29,5,인천시,태양광,0.0
2024-06-29,6,인천시,태양광,0.208088
2024-06-29,7,인천시,태양광,2.653234
2024-06-29,8,인천시,태양광,6.82511
2024-06-29,9,인천시,태양광,14.783248
2024-06-29,10,인천시,태양광,20.867389
2024-06-29,11,인천시,태양광,25.247675
2024-06-29,12,인천시,태양광,28.973746
2024-06-29,13,인천시,태양광,29.520848
2024-06-29,14,인천시,태양광,28.227555
2024-06-29,15,인천시,태양광,13.363687
2024-06-29,16,인천시,태양광,15.138744
2024-06-29,17,인천시,태양광,16.120661
2024-06-29,18,인천시,태양광,8.553277
2024-06-29,19,인천시,태양광,4.193889
2024-06-29,20,인천시,태양광,2.722213
2024-06-29,21,인천시,태양광,1.317308
2024-06-29,22,인천시,태양광,0.28776
2024-06-29,23,인천시,태양광,0.0024
2024-06-29,24,인천시,태양광,0.0
2024-06-30,1,인천시,태양광,0.0
2024-06-30,2,인천시,태양광,0.0
2024-06-30,3,인천시,태양광,8e-05
2024-06-30,4,인천시,태양광,0.0
2024-06-30,5,인천시,태양광,0.0
2024-06-30,6,인천시,태양광,0.014503
2024-06-30,7,인천시,태양광,0.170879
2024-06-30,8,인천시,태양광,0.611739
2024-06-30,9,인천시,태양광,2.494089
2024-06-30,10,인천시,태양광,6.109881
2024-06-30,11,인천시,태양광,7.955004
2024-06-30,12,인천시,태양광,12.228754
2024-06-30,13,인천시,태양광,18.160787
2024-06-30,14,인천시,태양광,21.581228
2024-06-30,15,인천시,태양광,20.650216
2024-06-30,16,인천시,태양광,24.809265
2024-06-30,17,인천시,태양광,20.260316
2024-06-30,18,인천시,태양광,18.074597
2024-06-30,19,인천시,태양광,10.511198
2024-06-30,20,인천시,태양광,1.567603
2024-06-30,21,인천시,태양광,0.32216
2024-06-30,22,인천시,태양광,0.0
2024-06-30,23,인천시,태양광,0.0024
2024-06-30,24,인천시,태양광,0.0
2024-07-01,1,인천시,태양광,0.0
2024-07-01,2,인천시,태양광,8e-05
2024-07-01,3,인천시,태양광,0.0
2024-07-01,4,인천시,태양광,0.0
2024-07-01,5,인천시,태양광,0.0
2024-07-01,6,인천시,태양광,0.128507
2024-07-01,7,인천시,태양광,2.264911
2024-07-01,8,인천시,태양광,7.891861
2024-07-01,9,인천시,태양광,14.646032
2024-07-01,10,인천시,태양광,20.894434
2024-07-01,11,인천시,태양광,26.461853
2024-07-01,12,인천시,태양광,30.800032
2024-07-01,13,인천시,태양광,33.889147
2024-07-01,14,인천시,태양광,32.652667
2024-07-01,15,인천시,태양광,31.574318
2024-07-01,16,인천시,태양광,31.785532
2024-07-01,17,인천시,태양광,27.493106
2024-07-01,18,인천시,태양광,19.49831
2024-07-01,19,인천시,태양광,11.522253
2024-07-01,20,인천시,태양광,4.424039
2024-07-01,21,인천시,태양광,2.630495
2024-07-01,22,인천시,태양광,0.500691
2024-07-01,23,인천시,태양광,0.0036
2024-07-01,24,인천시,태양광,0.0
2024-07-02,1,인천시,태양광,0.0
2024-07-02,2,인천시,태양광,0.0
2024-07-02,3,인천시,태양광,0.0
2024-07-02,4,인천시,태양광,0.0
2024-07-02,5,인천시,태양광,0.0
2024-07-02,6,인천시,태양광,0.014595
2024-07-02,7,인천시,태양광,0.136055
2024-07-02,8,인천시,태양광,0.369687
2024-07-02,9,인천시,태양광,1.771043
2024-07-02,10,인천시,태양광,3.665102
2024-07-02,11,인천시,태양광,2.415226
2024-07-02,12,인천시,태양광,0.756375
2024-07-02,13,인천시,태양광,2.000797
2024-07-02,14,인천시,태양광,2.51412
2024-07-02,15,인천시,태양광,1.778891
2024-07-02,16,인천시,태양광,2.194592
2024-07-02,17,인천시,태양광,1.474841
2024-07-02,18,인천시,태양광,0.445739
2024-07-02,19,인천시,태양광,0.230782
2024-07-02,20,인천시,태양광,0.007251
2024-07-02,21,인천시,태양광,0.0
2024-07-02,22,인천시,태양광,8e-05
2024-07-02,23,인천시,태양광,0.0
2024-07-02,24,인천시,태양광,0.0
2024-07-03,1,인천시,태양광,0.0
2024-07-03,2,인천시,태양광,0.0
2024-07-03,3,인천시,태양광,0.0
2024-07-03,4,인천시,태양광,0.0
2024-07-03,5,인천시,태양광,0.0
2024-07-03,6,인천시,태양광,0.008138
2024-07-03,7,인천시,태양광,0.67995
2024-07-03,8,인천시,태양광,3.791909
2024-07-03,9,인천시,태양광,12.088338
2024-07-03,10,인천시,태양광,16.731319
2024-07-03,11,인천시,태양광,18.539071
2024-07-03,12,인천시,태양광,17.011802
2024-07-03,13,인천시,태양광,11.671085
2024-07-03,14,인천시,태양광,12.339197
2024-07-03,15,인천시,태양광,14.817464
2024-07-03,16,인천시,태양광,12.200778
2024-07-03,17,인천시,태양광,16.185261
2024-07-03,18,인천시,태양광,11.593101
2024-07-03,19,인천시,태양광,4.899168
2024-07-03,20,인천시,태양광,1.046098
2024-07-03,21,인천시,태양광,0.02368
2024-07-03,22,인천시,태양광,0.0
2024-07-03,23,인천시,태양광,0.0
2024-07-03,24,인천시,태양광,0.0
2024-07-04,1,인천시,태양광,8e-05
2024-07-04,2,인천시,태양광,0.0
2024-07-04,3,인천시,태양광,0.0
2024-07-04,4,인천시,태양광,0.0
2024-07-04,5,인천시,태양광,0.0
2024-07-04,6,인천시,태양광,0.05745
2024-07-04,7,인천시,태양광,2.320875
2024-07-04,8,인천시,태양광,6.027209
2024-07-04,9,인천시,태양광,10.036502
2024-07-04,10,인천시,태양광,17.074354
2024-07-04,11,인천시,태양광,21.81677
2024-07-04,12,인천시,태양광,29.394347
2024-07-04,13,인천시,태양광,33.489456
2024-07-04,14,인천시,태양광,34.280798
2024-07-04,15,인천시,태양광,29.153242
2024-07-04,16,인천시,태양광,23.083018
2024-07-04,17,인천시,태양광,11.132086
2024-07-04,18,인천시,태양광,12.001377
2024-07-04,19,인천시,태양광,8.443437
2024-07-04,20,인천시,태양광,2.799653
2024-07-04,21,인천시,태양광,1.071143
2024-07-04,22,인천시,태양광,0.3828
2024-07-04,23,인천시,태양광,0.0036
2024-07-04,24,인천시,태양광,0.0
2024-07-05,1,인천시,태양광,0.0
2024-07-05,2,인천시,태양광,0.0
2024-07-05,3,인천시,태양광,0.0
2024-07-05,4,인천시,태양광,0.0
2024-07-05,5,인천시,태양광,8e-05
2024-07-05,6,인천시,태양광,0.019948
2024-07-05,7,인천시,태양광,0.983519
2024-07-05,8,인천시,태양광,3.573376
2024-07-05,9,인천시,태양광,6.296708
2024-07-05,10,인천시,태양광,8.15438
2024-07-05,11,인천시,태양광,10.7977
2024-07-05,12,인천시,태양광,15.822791
2024-07-05,13,인천시,태양광,18.784206
2024-07-05,14,인천시,태양광,19.882502
2024-07-05,15,인천시,태양광,20.227861
2024-07-05,16,인천시,태양광,20.400678
2024-07-05,17,인천시,태양광,22.657237
2024-07-05,18,인천시,태양광,16.0255
2024-07-05,19,인천시,태양광,6.245471
2024-07-05,20,인천시,태양광,1.666201
2024-07-05,21,인천시,태양광,0.27468
2024-07-05,22,인천시,태양광,0.00812
2024-07-05,23,인천시,태양광,0.00248
2024-07-05,24,인천시,태양광,0.0
2024-07-06,1,인천시,태양광,0.0
2024-07-06,2,인천시,태양광,0.0
2024-07-06,3,인천시,태양광,0.0
2024-07-06,4,인천시,태양광,0.0
2024-07-06,5,인천시,태양광,0.0
2024-07-06,6,인천시,태양광,0.008231
2024-07-06,7,인천시,태양광,0.094302
2024-07-06,8,인천시,태양광,1.140817
2024-07-06,9,인천시,태양광,2.133397
2024-07-06,10,인천시,태양광,5.321195
2024-07-06,11,인천시,태양광,7.825441
2024-07-06,12,인천시,태양광,10.819447
2024-07-06,13,인천시,태양광,16.955858
2024-07-06,14,인천시,태양광,19.191844
2024-07-06,15,인천시,태양광,13.114347
2024-07-06,16,인천시,태양광,13.177256
2024-07-06,17,인천시,태양광,15.016219
2024-07-06,18,인천시,태양광,4.755258
2024-07-06,19,인천시,태양광,2.119171
2024-07-06,20,인천시,태양광,0.48613
2024-07-06,21,인천시,태양광,0.01872
2024-07-06,22,인천시,태양광,0.0
2024-07-06,23,인천시,태양광,0.0
2024-07-06,24,인천시,태양광,0.0
2024-07-07,1,인천시,태양광,8e-05
2024-07-07,2,인천시,태양광,0.0
2024-07-07,3,인천시,태양광,0.0
2024-07-07,4,인천시,태양광,0.0
2024-07-07,5,인천시,태양광,0.0
2024-07-07,6,인천시,태양광,0.136053
2024-07-07,7,인천시,태양광,2.126465
2024-07-07,8,인천시,태양광,5.021902
2024-07-07,9,인천시,태양광,8.462411
2024-07-07,10,인천시,태양광,13.608248
2024-07-07,11,인천시,태양광,12.155354
2024-07-07,12,인천시,태양광,11.041715
2024-07-07,13,인천시,태양광,17.191115
2024-07-07,14,인천시,태양광,15.078306
2024-07-07,15,인천시,태양광,8.61528
2024-07-07,16,인천시,태양광,6.933908
2024-07-07,17,인천시,태양광,9.138921
2024-07-07,18,인천시,태양광,2.909413
2024-07-07,19,인천시,태양광,2.284114
